"user","reputation","entropy","profile_1","profile_2"
51543,78,0.91829583405449,1,1
51545,89,2,1,1
51546,451,2.74449845156016,4,4
51547,111,0,1,4
51548,101,0,1,4
51549,1,0,1,1
51550,18,0,1,1
51551,108,1.7956828983511,1,4
51553,26,1.58496250072116,1,1
51555,101,0,1,4
51558,131,0,4,4
51560,33,0,1,1
51564,126,0.721928094887362,4,4
51565,6,0,1,1
51567,5057,4.67665550053095,4,4
51569,1,0,1,1
51571,28,0,1,1
51579,2905,4.064727651412,4,4
51580,109,0.91829583405449,1,4
51582,130,0,4,4
51584,6,0,1,1
51586,121,0,4,4
51588,11,0,1,1
51592,226,0.91829583405449,4,4
51595,143,1.37878349348618,4,4
51597,21,0,1,1
51598,108,0,1,4
51601,123,0.811278124459133,4,4
51602,16,0,1,1
51603,123,0,4,4
51604,123,0.91829583405449,4,4
51605,117,1.5,4,4
51606,114,0,4,4
51607,106,0,1,4
51610,181,0,4,4
51617,46,0,1,1
51620,21,0,1,1
51625,18,1.5,1,1
51626,101,0,1,1
51627,31,0,1,1
51628,1,0,1,1
51629,1,0,1,1
51632,141,0.650022421648354,4,4
51633,11,0,1,1
51635,4,0,1,1
51637,14,0,1,1
51640,51,0,1,1
51641,304,0.91829583405449,4,4
51647,240,2.37382044036412,4,4
51649,125,1.43552050428267,4,4
51650,120,0.970950594454669,4,4
51651,21,0,1,1
51652,36,0.811278124459133,1,1
51654,214,2.84711805755877,4,4
51655,954,3.86998005136289,4,4
51657,256,2.58496250072116,4,4
51658,21,0,1,1
51660,11,0,1,1
51661,31,0,1,1
51664,183,2.84643934467102,4,4
51665,51,1,1,1
51666,68,0,1,1
51670,337,1.85368822648345,4,4
51672,126,0,4,4
51674,9,0,1,1
51675,158,0,4,4
51678,24,0,1,1
51682,21,1,1,1
51684,101,0,1,1
51685,121,1,4,4
51686,26,0,1,1
51688,437,2.31582433352571,4,4
51689,108,0,1,4
51690,128,0,4,4
51691,131,0,4,4
51692,8,0,1,1
51696,21,0,1,1
51697,21,1.22439444540599,1,1
51699,111,0,1,4
51700,146,0,4,4
51701,61,0,1,1
51702,31,0.91829583405449,1,1
51703,6,0,1,1
51704,113,0,4,4
51706,131,0,4,4
51707,197,0,4,4
51708,141,1.5,4,4
51709,184,1.45914791702724,4,4
51714,110,0,1,4
51716,21,0,1,1
51717,11,0,1,1
51719,13,0,1,1
51720,195,1.5,4,4
51722,115,1.37095059445467,4,4
51723,450,2.81507241011594,4,4
51724,128,0.811278124459133,4,4
51727,133,0,4,4
51728,116,1,4,4
51729,298,0.591672778582327,4,4
51732,116,0,4,4
51734,1,0,1,1
51735,128,0,4,4
51737,32,0,1,1
51738,596,2.5366082543915,4,4
51739,106,0,1,4
51742,141,1,4,4
51743,6138,4.42459069771174,4,4
51745,16,0,1,1
51746,193,1.90861269887271,4,4
51747,23,0,1,1
51748,33,0,1,1
51749,141,2.28415912785142,4,4
51750,125,0,4,4
51752,128,0,4,4
51754,23,0,1,1
51755,136,0,4,4
51756,121,1,4,4
51758,131,0,4,4
51761,138,0,4,4
51762,210,0,4,4
51763,11,0,1,1
51765,155,1,4,4
51766,109,0,1,4
51767,45,0,1,1
51769,291,1,4,4
51771,21,0,1,1
51772,36,0,1,1
51773,6,0,1,1
51775,293,1.93626002753153,4,4
51776,23,0,1,1
51778,256,2.52164063634332,4,4
51780,133,0,4,4
51782,148,1.52192809488736,4,4
51788,45,0.91829583405449,1,1
51789,101,0,1,4
51790,136,0,4,4
51793,121,0,4,4
51797,283,2.13393756609492,4,4
51798,106,0,1,4
51799,1,0,1,1
51800,118,0,4,4
51801,94,0,1,1
51803,47,0.91829583405449,1,1
51804,275,1.98522813603425,4,4
51806,101,1,1,4
51808,91,0.721928094887362,1,1
51810,130,1,4,4
51812,11,0,1,1
51813,106,0,1,4
51815,9,0,1,1
51816,11,0,1,1
51818,3003,3.94771080853676,4,4
51820,1,0,1,1
51822,116,0,4,4
51823,16,0,1,1
51824,485,1.5,4,4
51825,193,1.79248125036058,4,4
51826,3658,3.42309014531817,4,4
51827,1331,4.35907838136302,4,4
51828,353,2.50325833477565,4,4
51831,118,0,4,4
51833,101,0,1,4
51834,1,0,1,1
51835,273,1.5,4,4
51838,191,0.991076059838222,4,4
51845,101,0,1,1
51847,121,0.91829583405449,4,4
51848,116,0,4,4
51850,11,0,1,1
51851,156,1,4,4
51852,270,1.25162916738782,4,4
51854,191,1,4,4
51855,141,0,4,4
51863,111,0,1,4
51864,146,0,4,4
51865,101,1.58496250072116,1,1
51867,153,0,4,4
51871,201,3.33717534112308,4,4
51872,142,1.45914791702724,4,4
51873,21,0,1,1
51874,234,2.64160416786859,4,4
51875,28,0,1,1
51877,18,0,1,1
51878,51,0,1,1
51879,340,2.77190237203856,4,4
51880,105,0.811278124459133,1,4
51886,118,0,4,4
51887,131,0.881290899230693,4,4
51890,198,0,4,4
51892,163,0.650022421648354,4,4
51897,58,0,1,1
51899,125,0.91829583405449,4,4
51900,2,0,1,1
51902,177,0.721928094887362,4,4
51903,111,0,1,4
51904,8,0,1,1
51906,123,0,4,4
51908,209,2.25845989274416,4,4
51909,134,1.5,4,4
51910,146,1.25162916738782,4,4
51913,153,1.90563906222957,4,4
51915,121,0,4,4
51918,28,0,1,1
51919,21,0,1,1
51920,101,0,1,1
51922,123,0,4,4
51923,83,1.5,1,1
51924,118,0,4,4
51925,116,1,4,4
51928,432,3.11326968951511,4,4
51930,9,0,1,1
51931,1,0,1,1
51932,228,1.5,4,4
51934,111,0,1,4
51936,83,0,1,1
51937,181,1.56041379195018,4,4
51938,116,0,4,4
51939,116,0,4,4
51942,123,0,4,4
51944,111,0,1,4
51946,296,0,4,4
51949,114,0,4,4
51953,138,0,4,4
51954,116,0,4,4
51960,6,0,1,1
51964,24,0,1,1
51965,26,0,1,1
51968,722,2.99285605016046,4,4
51970,18,0,1,1
51972,18,0,1,1
51975,242,2.0588138903312,4,4
51977,108,0,1,4
51978,121,0,4,4
51980,476,0,4,4
51984,4,0,1,1
51985,106,0,1,4
51986,6,0,1,1
51988,244,0,4,4
51989,56,0,1,1
51990,101,0,1,4
51991,7,0,1,1
51992,121,0.91829583405449,4,4
51993,29,0,1,1
51994,2443,4.86091024102753,4,4
51997,21,0,1,1
52000,1486,2.89484893054188,4,4
52001,6139,5.16653660254822,4,4
52002,853,2.79655776130885,4,4
52003,1,0,1,1
52004,366,1.84237099317711,4,4
52007,186,1.58496250072116,4,4
52008,46,0,1,1
52010,101,0,1,4
52011,103,1,1,4
52012,263,0.650022421648354,4,4
52013,263,0,4,4
52014,590,2.7390042489321,4,4
52015,629,2.68872187554087,4,4
52017,34,0,1,1
52019,16,0,1,1
52021,327,2.77672480006212,4,4
52022,1460,3.49551824802118,4,4
52023,146,1,4,4
52024,349,2.0894786419365,4,4
52026,158,0,4,4
52031,16,0,1,1
52032,121,0,4,4
52033,108,0,1,4
52035,138,0,4,4
52036,260,2.69069933284231,4,4
52037,81,0,1,1
52039,58,0.970950594454669,1,1
52044,1041,3.26220325817688,4,4
52045,51,0.91829583405449,1,1
52048,4,0,1,1
52049,113,0,4,4
52051,181,1.36154193333593,4,4
52052,128,0,4,4
52053,56,0,1,1
52054,151,0,4,4
52057,101,0,1,4
52058,6,0,1,1
52059,160,1.37095059445467,4,4
52060,11,0,1,1
52061,21,0,1,1
52062,131,0,4,4
52064,103,0.76420450650862,1,4
52068,101,3.44643934467102,1,4
52071,157,2.17095059445467,4,4
52073,352,2.84022392894185,4,4
52078,6,0,1,1
52079,111,0,1,4
52082,131,0,4,4
52083,21,0,1,1
52085,1,0,1,1
52086,109,0,1,4
52087,399,2.278959443323,4,4
52089,111,0,1,4
52092,980,2.52818865755096,4,4
52093,28,1.5,1,1
52099,23,0,1,1
52100,19,0,1,1
52103,116,0,4,4
52105,26,1,1,1
52110,18,0,1,1
52113,106,0,1,4
52114,11,0,1,1
52116,61,1.24067053167669,1,1
52117,43,0.811278124459133,1,1
52118,11,0,1,1
52119,21,0,1,1
52120,272,1.90563906222957,4,4
52123,121,0.985228136034252,4,4
52126,357,2.89629152904593,4,4
52127,16,0,1,1
52128,118,0,4,4
52129,1,0,1,1
52130,13,0,1,1
