"ariTextAvg";"smogTextAvg";"fleschReadingTextAvg";"fleschKincaidTextAvg";"gunningFogTextAvg";"colemanLiauTextAvg";"smogIndexTextAvg";"charactersTextAvg";"syllablesTextAvg";"wordsTextAvg";"complexWordsTextAvg";"sentencesTextAvg";"id";"post_type"
"11,217214285714283";"13,776857142857143";"49,8972142857143";"11,924285714285714";"15,37142857142857";"9,869857142857143";"13,208785714285712";"688,7857142857143";"240,85714285714286";"152,21428571428572";"24,714285714285715";"6,785714285714286";"28262";"answer"
"14,114333333333333";"14,945333333333332";"40,00299999999999";"13,686333333333332";"16,666666666666668";"12,531";"14,328666666666669";"4262,666666666667";"1460";"830,6666666666666";"170";"33,333333333333336";"28263";"answer"
"11,417399999999999";"13,512649999999999";"55,408950000000004";"11,82325";"15,239999999999998";"8,639399999999998";"12,955400000000001";"570,15";"196,65";"130";"18";"5,25";"28269";"answer"
"3,095";"10,686";"65,556";"7,221";"10,4";"5,053";"10,246";"194";"76";"50";"7";"4";"28275";"answer"
"3,27";"6,427";"86,665";"5,229";"7,2";"3,875";"6,162";"172";"60";"49";"1";"3";"28276";"answer"
"15,082";"16,156";"36,071";"14,29";"17,8";"13,603000000000002";"15,49";"630";"210,5";"122";"26";"5";"28277";"answer"
"12,3644";"14,709399999999999";"41,748000000000005";"13,415599999999998";"16,08";"10,4118";"14,103";"1831";"656,2";"388,8";"72,4";"14,6";"28278";"answer"
"11,726166666666664";"13,897611111111111";"49,33722222222223";"12,026000000000002";"15,222222222222225";"10,446777777777779";"13,3245";"1011,6111111111111";"347,6666666666667";"213,33333333333334";"37,72222222222222";"9,555555555555555";"28279";"answer"
"11,963";"13,024";"59,156";"11,592";"14,8";"8,39";"12,487";"680";"227";"159";"18";"6";"28280";"answer"
"7,359";"11,855";"48,244";"8,932";"13,2";"11,158";"11,367";"295";"102";"58";"14";"6";"28284";"answer"
"8,513";"8,842";"67,755";"6,79";"8";"12,141";"8,477";"61";"18";"12";"1";"1";"28285";"answer"
"10,132380952380954";"13,428";"51,62033333333333";"11,116857142857144";"14,43809523809524";"9,845190476190476";"12,874190476190474";"807";"283,6190476190476";"178";"29,857142857142858";"9,047619047619047";"28292";"answer"
"13,632857142857144";"15,434142857142856";"41,08014285714286";"14,07642857142857";"17,428571428571427";"10,712571428571428";"14,797714285714283";"1006,1428571428571";"356,2857142857143";"217,85714285714286";"38,857142857142854";"8,714285714285714";"28295";"answer"
"9,967142857142857";"12,70614285714286";"52,405285714285704";"10,78014285714286";"13,314285714285715";"10,020285714285714";"12,182142857142859";"492,42857142857144";"169,85714285714286";"105";"16";"5,714285714285714";"28296";"answer"
"5,94375";"10,41275";"69,174";"7,24775";"10,100000000000001";"7,77775";"9,98325";"836";"282,25";"191,5";"22";"12,75";"28299";"answer"
"23,718";"20,389333333333337";"4,296666666666667";"23,64633333333333";"26";"12,674666666666667";"19,549000000000003";"470";"178";"95,66666666666667";"20,666666666666668";"2,3333333333333335";"28303";"answer"
"11,872753424657539";"14,30057534246575";"46,17458904109589";"12,673232876712328";"15,74794520547945";"10,179808219178083";"13,710780821917808";"815,4383561643835";"288";"177,8904109589041";"30,013698630136986";"7,726027397260274";"28304";"answer"
"6,097";"10,561";"68,171";"7,802";"10,4";"7,427";"10,125";"872";"306";"212";"22";"13";"28306";"answer"
"6,859";"9,889";"70,211";"8,634";"10,4";"5,571";"9,481";"395";"142";"104";"7";"5";"28307";"answer"
"8,953499999999998";"12,6415";"47,104";"10,633";"13,2";"10,7695";"12,1205";"266";"93,5";"57,5";"10";"3,5";"28308";"answer"
"15,0375";"16,373";"25,7035";"15,6675";"18,2";"13,719";"15,697500000000002";"646,5";"226,5";"124";"26,5";"5";"28310";"answer"
"7,3546";"11,497800000000002";"61,4068";"8,3338";"11,52";"9,235800000000001";"11,023399999999999";"380,4";"129";"84";"12,4";"5,4";"28311";"answer"
"17,186600000000002";"16,13765";"35,724999999999994";"16,72565";"19,659999999999997";"10,97505";"15,47215";"1890,35";"663,9";"412,1";"66,05";"12,2";"28312";"answer"
"8,742166666666668";"12,657666666666666";"55,782000000000004";"9,922166666666667";"13,200000000000001";"9,414333333333332";"12,136000000000001";"927,5";"327,3333333333333";"203,16666666666666";"34,166666666666664";"12,833333333333334";"28324";"answer"
"9,014";"11,698";"58,06";"9,26";"11,6";"10,954";"11,216";"311";"103";"66";"9";"4";"28337";"answer"
"11,045";"14,290222222222221";"46,75";"12,032777777777776";"15,555555555555555";"10,486444444444446";"13,70088888888889";"1542,5555555555557";"542,6666666666666";"332,6666666666667";"59,22222222222222";"16,444444444444443";"28348";"answer"
"12,88928571428571";"15,017428571428573";"41,17057142857143";"13,649142857142857";"16,685714285714287";"10,825857142857144";"14,398142857142856";"3096,5714285714284";"1088,7142857142858";"641,7142857142857";"122,14285714285714";"25,571428571428573";"28349";"answer"
"11,396";"13,024";"39,02";"11,792";"13,6";"14,245";"12,487";"253";"86";"48";"9";"3";"28355";"answer"
"7,572";"10,411";"68,901";"7,872";"10,4";"8,839";"9,982";"592";"194";"136";"13";"8";"28369";"answer"
"24,475";"19,442";"21,22";"22,377";"25,6";"11,208";"18,64";"2898";"1018";"632";"106";"13";"28371";"answer"
"12,376076923076925";"14,884269230769233";"41,761384615384614";"13,176692307692305";"16,476923076923075";"11,138538461538461";"14,27046153846154";"1058,5384615384614";"371,34615384615387";"222,92307692307693";"41,23076923076923";"9,76923076923077";"28375";"answer"
"10,052";"13,619";"52,525";"10,646";"14";"10,707";"13,057";"3101";"1060";"664";"118";"35";"28376";"answer"
"8,8995";"12,475000000000001";"49,7575";"9,884";"12,8";"11,655000000000001";"11,961";"504,5";"172";"103";"19";"7,5";"28381";"answer"
"10,278";"13,663";"52,905";"10,269";"14,4";"11,805";"13,1";"1287";"426";"265";"51";"15";"28389";"answer"
"15,148";"15,43";"43,136";"14,944";"18";"10,558";"14,794";"1526";"533";"341";"51";"11";"28398";"answer"
"15,376";"14,555";"47,715";"13,87";"16,8";"10,938";"13,954";"551";"179";"117";"16";"4";"28403";"answer"
"12,703";"13,348";"58,186";"11,652";"15,2";"9,503";"12,798";"585";"189";"131";"16";"5";"28404";"answer"
"11,523800000000001";"13,102300000000003";"56,548399999999994";"11,821299999999999";"14,919999999999998";"8,3777";"12,562";"1017,7";"346,2";"238,8";"26,5";"9,9";"28405";"answer"
"12,359";"13,817";"43,807";"13,049";"14,8";"10,604";"13,247";"442";"156";"95";"14";"4";"28407";"answer"
"7,4405";"12,2515";"56,703";"9,791";"12,600000000000001";"8,1265";"11,746500000000001";"302,5";"111,5";"71,5";"10,5";"4";"28411";"answer"
"10,203333333333335";"13,962000000000002";"50,21666666666667";"11,279666666666666";"14,933333333333335";"10,112";"13,386666666666668";"964,6666666666666";"336,3333333333333";"207,33333333333334";"38,666666666666664";"10,333333333333334";"28414";"answer"
"9,7385";"11,6085";"68,969";"8,743";"12,8";"8,333";"11,1295";"600,5";"210";"146";"17";"5,5";"28416";"answer"
"5,646";"9,387";"85,162";"6,002";"9,6";"5,43";"9";"351";"113";"93";"6";"5";"28427";"answer"
"10,473899999999999";"13,452000000000002";"47,17479999999999";"11,3215";"14,16";"11,213099999999999";"12,8974";"613,5";"213,1";"126,7";"23,2";"6,7";"28430";"answer"
"8,352";"10,126";"72,325";"8,14";"10,8";"7,938";"9,708";"168";"54";"40";"3";"2";"28441";"answer"
"10,249773584905661";"13,412867924528307";"51,64888679245282";"11,336830188679247";"14,550943396226412";"9,278358490566035";"12,859698113207552";"719,4528301886793";"253,47169811320754";"160,0566037735849";"25,754716981132077";"8,09433962264151";"28450";"answer"
"15,582";"17,122";"27,803";"14,847";"19,6";"15,729";"16,416";"486";"163";"88";"24";"4";"28455";"answer"
"18,363500000000002";"17,497";"30,131999999999998";"17,941";"21,4";"11,6025";"16,7755";"2310";"802,5";"512";"77";"14";"28457";"answer"
"6,948874999999999";"11,835125000000001";"55,37499999999999";"9,234625";"12,4";"8,879";"11,346874999999999";"285,25";"101,125";"65";"9,5";"4,375";"28468";"answer"
"10,888136363636367";"13,755886363636362";"48,20381818181818";"11,78372727272727";"14,909090909090912";"10,270090909090909";"13,188568181818182";"1932,6818181818182";"679,9772727272727";"414,40909090909093";"73,77272727272727";"20,90909090909091";"28488";"answer"
"21,002";"19,287";"29,804";"18,294";"23,2";"14,128";"18,492";"188";"61";"37";"8";"1";"28492";"answer"
"4,907";"9,726";"78,303";"6,188";"9,2";"6,443";"9,325";"367";"124";"93";"8";"6";"28494";"answer"
"10,984477272727274";"13,915636363636365";"45,7323409090909";"11,868386363636365";"15,15454545454545";"11,113545454545454";"13,341704545454546";"613,75";"213,29545454545453";"127,4090909090909";"24,295454545454547";"6,4772727272727275";"28497";"answer"
"11,294699999999999";"14,393099999999999";"44,068799999999996";"12,499300000000002";"15,52";"10,4661";"13,799499999999998";"2317,7";"830";"489,6";"91,4";"22,9";"28498";"answer"
"13,940333333333333";"15,376";"41,43566666666667";"14,428000000000003";"17,599999999999998";"10,277333333333333";"14,742333333333335";"903,3333333333334";"319,6666666666667";"196,66666666666666";"33,666666666666664";"8,333333333333334";"28503";"answer"
"15,005";"15,47";"35,577";"15,294";"17,6";"11,151";"14,832";"802";"285";"169";"28";"6";"28505";"answer"
"9,183025000000002";"12,80905";"51,42235000000003";"10,623349999999999";"13,499999999999995";"9,789899999999998";"12,280849999999997";"707,45";"249,175";"153,85";"25,4";"8,65";"28509";"answer"
"8,804";"11,408";"63,138";"9,397";"11,6";"8,565";"10,937";"1714";"581";"398";"42";"20";"28511";"answer"
"11,164";"14,555";"46,183";"12,656";"16";"9,266";"13,954";"208";"76";"47";"8";"2";"28513";"answer"
"10,136";"12,745";"56,912";"10,455";"13,2";"9,752";"12,22";"559";"189";"124";"17";"6";"28515";"answer"
"11,632";"13,817";"44,934";"11,861";"14,4";"12,289";"13,247";"968";"329";"196";"35";"10";"28516";"answer"
"16,271";"14,906";"34,937";"15,715";"17,2";"11,901";"14,292";"575";"198";"118";"17";"4";"28517";"answer"
"13,268923076923075";"14,345230769230769";"46,421000000000014";"13,785230769230768";"17,323076923076925";"9,28023076923077";"13,753692307692306";"467";"164,3846153846154";"105,92307692307692";"16,384615384615383";"4,3076923076923075";"28523";"answer"
"12,139666666666665";"14,905999999999999";"41,315";"12,495333333333333";"16,266666666666666";"12,598333333333334";"14,291000000000002";"529";"182,33333333333334";"106";"22,333333333333332";"6";"28525";"answer"
"1,399";"8,076";"80,835";"4,282";"6,8";"3,964";"7,743";"143";"51";"37";"3";"4";"28537";"answer"
"14,358";"14,664";"43,234";"13,382";"16";"12,467";"14,059";"1600";"527";"322";"53";"13";"28540";"answer"
"13,180562500000002";"15,385625";"38,6260625";"14,023187499999999";"17,200000000000003";"11,1245";"14,7510625";"2476,4375";"888,375";"514,3125";"104,125";"23,6875";"28544";"answer"
"10,227";"13,85";"44,411";"11,439";"14,8";"11,777";"13,279";"1965";"692";"405";"81";"23";"28548";"answer"
"6,288";"9,376000000000001";"72,2205";"6,7905";"8,8";"7,790000000000001";"8,9895";"475,5";"155";"109";"9";"7,5";"28552";"answer"
"7,868250000000001";"12,24108333333333";"56,54791666666666";"9,481666666666667";"12,699999999999998";"8,911333333333333";"11,736333333333334";"551,5833333333334";"194,58333333333334";"121,08333333333333";"20,666666666666668";"7,916666666666667";"28554";"answer"
"9,118";"13,257";"63,39";"9,422";"14";"8,807";"12,71";"613";"205";"141";"22";"7";"28556";"answer"
"9,6325";"12,363";"57,7405";"10,4695";"13,4";"8,7965";"11,853000000000002";"575,5";"200";"132";"17";"6,5";"28568";"answer"
"11,26";"13,693000000000001";"49,6348";"11,899";"14,639999999999997";"10,078800000000001";"13,1284";"961,8";"334,8";"210,4";"32,4";"9,4";"28570";"answer"
"8,739";"10,794";"66,703";"8,626";"10,8";"9,172";"10,348";"829";"269";"188";"18";"10";"28571";"answer"
"9,019174603174605";"12,430507936507937";"54,66746031746034";"10,092015873015871";"12,952380952380949";"9,708920634920633";"11,917920634920632";"607,4285714285714";"210,6031746031746";"131,82539682539684";"20,58730158730159";"7,365079365079365";"28579";"answer"
"10,283166666666668";"13,091638888888891";"52,935444444444435";"11,096694444444447";"14,033333333333337";"9,662555555555553";"12,551805555555557";"1623,4444444444443";"562,9166666666666";"357,72222222222223";"54,583333333333336";"17,055555555555557";"28584";"answer"
"6,3128";"11,0985";"65,1451";"8,055499999999999";"11,000000000000002";"7,720999999999999";"10,6408";"532,6";"186,8";"126,4";"16,1";"8,1";"28586";"answer"
"14,199";"14,906";"42,229";"14,046";"16,4";"10,951";"14,292";"1013";"349";"215";"34";"8";"28588";"answer"
"10,505";"12,885";"60,838";"11,212";"14,4";"6,93";"12,354";"1253";"440";"311";"35";"12";"28596";"answer"
"3,749";"10,262";"73,349";"6,792";"10";"5,216";"9,838";"1925";"719";"515";"53";"34";"28597";"answer"
"9,352";"12,541";"44,342";"10,446";"13,2";"12,208";"12,024";"484";"167";"95";"19";"7";"28602";"answer"
"12,6235";"15,485";"43,189499999999995";"13,456";"17,2";"10,128";"14,846499999999999";"1937";"691,5";"425,5";"78,5";"17";"28603";"answer"
"8,506";"12,458";"59,161";"10,556";"13,2";"6,672";"11,944";"267";"99";"67";"8";"3";"28606";"answer"
"8,943666666666667";"11,735";"52,02266666666666";"9,913666666666666";"11,733333333333334";"11,008666666666665";"11,250666666666667";"832";"285,3333333333333";"174";"25,333333333333332";"11";"28607";"answer"
"9,479";"11,855";"57,822";"10,08";"12";"9,555";"11,367";"264";"90";"59";"7";"3";"28611";"answer"
"10,447500000000002";"11,143";"63,426";"10,379999999999999";"12,6";"8,045";"10,6835";"864";"290";"205";"17,5";"8,5";"28616";"answer"
"8,078";"11,208";"68,691";"8,895";"12";"6,97";"10,746";"339";"116";"84";"8";"4";"28617";"answer"
"14,542499999999999";"15,103875";"41,3795";"14,432562500000001";"17,65";"10,892937499999999";"14,481062499999998";"688,25";"238,5625";"144,9375";"25,25";"6,125";"28618";"answer"
"4,379";"5,985";"87,556";"5,208";"6,8";"5,002";"5,739";"248";"81";"67";"1";"4";"28620";"answer"
"7,60625";"11,02";"56,985375000000005";"9,015875000000001";"11,75";"9,06075";"10,565375";"359";"123,875";"78,375";"11";"5";"28624";"answer"
"12,654555555555554";"13,791";"53,04477777777778";"12,273111111111112";"15,68888888888889";"9,684333333333335";"13,222222222222221";"1774,5555555555557";"598,2222222222222";"400,1111111111111";"54,333333333333336";"16,88888888888889";"28627";"answer"
"14,12";"15,415";"47,955";"14,676";"18,4";"8,256";"14,779";"1066";"388";"261";"37";"8";"28643";"answer"
"13,5225";"14,5595";"42,4065";"13,924";"17,2";"10,3505";"13,959";"619";"219";"138";"22,5";"5,5";"28647";"answer"
"15,628";"16,459";"25,764";"15,821";"18";"14,05";"15,78";"1168";"411";"223";"49";"9";"28653";"answer"
"6,881";"10,308";"70,647";"7,498";"10";"8,303";"9,882";"1334";"442";"313";"30";"19";"28656";"answer"
"5,104";"10,126";"75,419";"5,804";"9,6";"7,67";"9,708";"320";"104";"74";"9";"6";"28663";"answer"
"15,321";"16,263";"36,144";"15,541";"18,4";"10,728";"15,593";"2893";"1030";"619";"111";"21";"28664";"answer"
"11,6495";"14,573";"42,1475";"12,765";"16";"11,015";"13,972";"1331";"470,5";"283";"51,5";"12,5";"28668";"answer"
"9,757";"11,698";"53,255";"10,614";"12";"10,164";"11,216";"705";"244";"154";"18";"8";"28673";"answer"
"7,098";"10,561";"61,431";"8,207";"10";"9,025";"10,125";"838";"285";"184";"22";"13";"28675";"answer"
"11,108571428571429";"14,003142857142858";"47,36828571428571";"11,997";"15,142857142857144";"10,153142857142857";"13,425714285714283";"1381,857142857143";"485";"291,14285714285717";"53,714285714285715";"12,428571428571429";"28683";"answer"
"10,943";"14,906";"41,964";"12,282";"16";"11,412";"14,292";"752";"269";"157";"34";"8";"28684";"answer"
"7,689071428571428";"12,200428571428573";"50,75771428571429";"9,636785714285713";"12,799999999999999";"9,984499999999999";"11,6975";"1478,2857142857142";"528,6428571428571";"314,2142857142857";"60,92857142857143";"24,428571428571427";"28687";"answer"
