"id";"id_community";"profile_1";"profile_2";"reputation";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"interactions";"strongly_component";"weakly_component";"answers";"comments";"questions"
"93";"1";"4";"4";"395";"623,0957423956469";"0,2841886861536584";"7";"0,2989708273259919";"0,00009856221952133504";"7";"10";"17";"0,00904004638622387";"6";"0,4000000059604645";"29";"1057";"0";"3";"8";"5"
"96";"1";"4";"4";"681";"413,00635581527723";"0,29051777916406735";"7";"0,305052813480984";"0,00007069764689935337";"4";"6";"10";"0,0011379354985303182";"6";"0,25";"22";"1057";"0";"3";"6";"2"
"98";"1";"1";"4";"113";"0";"0,285172033794539";"7";"0,2979850334294294";"0,00002191810650893231";"0";"1";"1";"0";"6";"0";"1";"1093";"0";"0";"0";"1"
"100";"1";"4";"4";"1109";"23202,403436062054";"0,3351082967546953";"6";"0,3587502684131284";"0,00005726012790162549";"4";"43";"47";"0,0022791005441141865";"6";"0,17019027471542358";"110";"1057";"0";"0";"17";"34"
"101";"1";"4";"4";"361";"3919,139733224463";"0,2869200911835377";"7";"0,29915999468286225";"0,00005934880752002962";"3";"4";"7";"0,010036491157746453";"6";"0,3095238208770752";"7";"1057";"0";"1";"2";"1"
"103";"1";"1";"4";"101";"0";"0";"0";"0";"0,000031543326528572796";"2";"0";"2";"0,00042444721192615593";"12";"0";"2";"1095";"0";"0";"2";"0"
"104";"1";"4";"4";"9311";"971718,24637815";"0,37181636726546907";"6";"0,40297759644977593";"0,003886018128155697";"351";"98";"449";"0,35516167067111304";"6";"0,02953176572918892";"673";"1057";"0";"110";"415";"3"
"106";"1";"1";"4";"101";"0";"0";"0";"0";"0,00003192480366266681";"1";"0";"1";"0,0002761012347406433";"6";"0";"1";"667";"0";"0";"1";"0"
"107";"1";"4";"4";"3673";"204943,8122512932";"0,3403493385953373";"6";"0,36441199627799176";"0,0009042164053222788";"85";"48";"133";"0,08946904125629315";"6";"0,08749818801879883";"208";"1057";"0";"55";"71";"4"
"109";"1";"4";"4";"598";"213,81534911603723";"0,2998712169993561";"7";"0,3160720676503327";"0,00003275277818809154";"4";"10";"14";"0,0015546514512947975";"6";"0,28205129504203796";"15";"1057";"0";"2";"2";"1"
"110";"1";"4";"4";"6252";"590445,542544405";"0,34265322639982343";"6";"0,3686529239138071";"0,0037291722669464456";"312";"59";"371";"0,31901196532269216";"6";"0,039998069405555725";"874";"1057";"0";"75";"683";"4"
"112";"1";"4";"4";"276";"724,7186799762738";"0,30154105154105154";"7";"0,31682822581469244";"0,00010151503404626987";"7";"8";"15";"0,0155455794858453";"6";"0,35256409645080566";"23";"1057";"0";"2";"9";"3"
"115";"1";"4";"4";"180";"19,851488329544114";"0,2555000822954957";"7";"0,26552245978916134";"0,00006515050961134063";"5";"3";"8";"0,00452428860156061";"6";"0,5333333611488342";"11";"1057";"0";"2";"4";"0"
"116";"1";"4";"4";"223";"338,4837616260934";"0,3060848994611644";"7";"0,32187123024391556";"0,000024579668182979615";"1";"2";"3";"0,00020829388178672797";"6";"0,3333333432674408";"3";"1077";"0";"0";"1";"1"
"118";"1";"1";"1";"99";"0,8333333333333333";"0,22245570466593437";"8";"0,22813004763950132";"0,000025023261795320835";"1";"1";"2";"0,00020829388178672797";"6";"0";"2";"1098";"0";"1";"0";"0"
"121";"1";"4";"4";"374";"15559,416139812456";"0,3119640943193998";"6";"0,32915682485146947";"0,00003450430010163302";"3";"15";"18";"0,002474151332031466";"6";"0,2610294222831726";"30";"1057";"0";"1";"4";"8"
"123";"1";"4";"4";"153";"32,63221886913083";"0,2675667911519678";"7";"0,27825649048539647";"0,00007565303574122144";"2";"3";"5";"0,0063125758687160236";"6";"0,5833333134651184";"8";"1057";"0";"0";"5";"1"
"124";"1";"4";"4";"1201";"9399,02249718614";"0,3187542778918549";"6";"0,3373631092978221";"0,00028009284663054834";"20";"18";"38";"0,03570327946563945";"6";"0,20665322244167328";"85";"1057";"0";"5";"39";"4"
"127";"1";"4";"4";"264";"113,44288718339092";"0,2755784365938813";"7";"0,28866938658650215";"0,000051648149303722276";"4";"7";"11";"0,0026303915141109124";"6";"0,2916666567325592";"14";"1057";"0";"2";"3";"1"
"129";"1";"4";"4";"199";"0";"0,25746186159628565";"7";"0,26786225439081207";"0,00002191810650893231";"0";"4";"4";"0";"6";"0,1666666716337204";"6";"1102";"0";"0";"0";"2"
"131";"1";"4";"4";"1649";"66829,4388914978";"0,3378064703322211";"6";"0,36004223033425253";"0,0004920390967119881";"49";"24";"73";"0,07007671112010698";"6";"0,13206693530082703";"123";"1057";"0";"18";"64";"5"
"132";"1";"4";"4";"621";"223,21623609510098";"0,2875223806877817";"7";"0,3003226070329336";"0,00009217790592317836";"5";"4";"9";"0,016676590535944582";"6";"0,3571428656578064";"12";"1057";"0";"4";"4";"1"
"133";"1";"4";"4";"309";"5,2677002849820465";"0,2577913091613617";"7";"0,26811354131517856";"0,000036522875920137";"1";"3";"4";"0,0011421723505711202";"6";"0,5";"5";"1057";"0";"1";"0";"1"
"134";"1";"1";"1";"49";"0";"0,24524824935502554";"7";"0,2536112985340189";"0,00002191810650893231";"0";"1";"1";"0";"6";"0";"1";"1103";"0";"0";"0";"1"
"137";"1";"1";"1";"56";"0";"0,2572627858168563";"7";"0,2672330245967053";"0,00002191810650893231";"0";"1";"1";"0";"6";"0";"1";"1106";"0";"0";"0";"1"
"139";"1";"4";"4";"188";"1552,1179096220371";"0,30420014370631654";"7";"0,31941061586755654";"0,00012927985695778907";"6";"3";"9";"0,005832340101110324";"35";"0,1805555522441864";"10";"1057";"0";"0";"7";"2"
"140";"1";"4";"4";"792";"68497,15472484268";"0,3585341442759258";"6";"0,38506907164840076";"0,00028687702921657637";"16";"55";"71";"0,0407721731487973";"6";"0,18740399181842804";"148";"1057";"0";"6";"46";"25"
"142";"1";"4";"4";"295";"17072,986090621413";"0,28966847048578714";"7";"0,3037424460873004";"0,00014145398319227327";"8";"10";"18";"0,01847730768329451";"6";"0,20000000298023224";"22";"1057";"0";"2";"8";"2"
"143";"1";"4";"4";"528";"7646,395903217199";"0,2805421686746988";"7";"0,29313015736679077";"0,00004538169743534528";"3";"10";"13";"0,0022642170438849896";"6";"0,2181818187236786";"16";"1057";"0";"2";"3";"4"
"145";"1";"4";"4";"141";"0";"0";"0";"0";"0,00002472945723683293";"1";"0";"1";"0,0004956706264792098";"6";"0";"1";"222";"0";"1";"0";"0"
"146";"1";"4";"4";"1253";"56386,19795766799";"0,36221513572373026";"6";"0,38864433469328236";"0,00026036828881577465";"13";"49";"62";"0,03348616853216932";"6";"0,17059890925884247";"88";"1057";"0";"3";"15";"25"
"148";"1";"4";"4";"456";"7767,376347994302";"0,295026924295217";"7";"0,3092426148041312";"0,0002718704444253778";"19";"11";"30";"0,02383443749229431";"6";"0,156695157289505";"47";"1057";"0";"3";"27";"7"
"151";"1";"4";"4";"351";"0";"0,2555409260478385";"8";"0,26611538776094934";"0,00002191810650893231";"0";"1";"1";"0";"6";"0";"1";"1108";"0";"0";"0";"1"
"152";"1";"4";"4";"1400";"37897,074833731414";"0,34805680119581467";"6";"0,373105003220944";"0,0001590014201833433";"13";"43";"56";"0,015824100270281916";"6";"0,1904262751340866";"92";"1057";"0";"6";"12";"24"
"154";"1";"4";"4";"176";"4658";"0,27234465423510845";"7";"0,28382240210958937";"0,00003323472481178335";"2";"6";"8";"0,000448611724673236";"11";"0,2666666805744171";"9";"1110";"0";"0";"2";"3"
"155";"1";"4";"4";"193";"0";"0,28532059525996695";"7";"0,29838612414272353";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942772";"6";"0,3333333432674408";"5";"1112";"0";"0";"1";"1"
"158";"1";"4";"4";"298";"0";"0,2749778956675508";"7";"0,2880064308681702";"0,00002191810650893231";"0";"6";"6";"0";"6";"0,13333334028720856";"6";"1115";"0";"0";"0";"1"
"160";"1";"4";"4";"4248";"201413,1404086605";"0,33824811156304474";"6";"0,3614522940376368";"0,0015500299508018269";"145";"38";"183";"0,20237584907304987";"6";"0,0723152682185173";"356";"1057";"0";"33";"238";"2"
"161";"1";"4";"4";"306";"33,31298799766316";"0,24499026981538946";"7";"0,25284099041076896";"0,000035891305297680676";"2";"2";"4";"0,00042444721192615593";"6";"0";"4";"1111";"0";"2";"0";"0"
"165";"1";"1";"4";"101";"0";"0";"0";"0";"0,000025543782694707084";"1";"0";"1";"0,0002342505956561586";"6";"0";"1";"225";"0";"0";"1";"0"
"166";"1";"4";"4";"426";"30368,49829201329";"0,32432620656034544";"6";"0,34320735809890995";"0,0002776743961909719";"15";"15";"30";"0,05892222872364052";"6";"0,273333340883255";"44";"1057";"0";"2";"24";"7"
"167";"1";"4";"4";"275";"115,66069480898715";"0,2769550996134404";"7";"0,2894173645408357";"0,0000320058837948046";"2";"7";"9";"0,0022003970891923603";"6";"0,3333333432674408";"13";"1057";"0";"0";"3";"2"
"171";"1";"4";"4";"2092";"32348,425799752174";"0,3151519252893009";"7";"0,3346702864095946";"0,0002443785850327987";"26";"30";"56";"0,027621945563667163";"6";"0,19755102694034576";"112";"1057";"0";"20";"36";"3"
"174";"1";"4";"4";"176";"631,687670677945";"0,29787642318024815";"7";"0,31200752579322016";"0,00009847045168442055";"4";"6";"10";"0,006404554141221417";"6";"0,3333333432674408";"14";"1057";"0";"1";"6";"3"
"178";"1";"4";"4";"1349";"10802,808471183975";"0,3066438401264239";"7";"0,324243586204069";"0,0002684289643947133";"27";"18";"45";"0,03554514883168875";"6";"0,2139001339673996";"75";"1057";"0";"14";"31";"2"
"179";"1";"4";"4";"1637";"22786,459126684866";"0,3177104652749352";"6";"0,33641471619782876";"0,00017234622226941244";"10";"21";"31";"0,01800449555012218";"6";"0,190769225358963";"51";"1057";"0";"3";"18";"6"
"181";"1";"1";"4";"116";"593,2939082740762";"0,3199367958230283";"6";"0,3381218237778164";"0,00008013368120777194";"2";"6";"8";"0,01295037608846279";"5";"0,6904761791229248";"9";"1057";"0";"0";"3";"2"
"185";"1";"4";"4";"613";"28279,793815404082";"0,3081045319219319";"7";"0,3245176232399695";"0,00035186371630908117";"31";"13";"44";"0,0696950717440642";"6";"0,1557692289352417";"58";"1057";"0";"20";"19";"0"
"187";"1";"1";"1";"83";"5,78453533849619";"0,25763443239654793";"7";"0,26780371586040935";"0,00003356301854537059";"2";"3";"5";"0,001319838717649484";"6";"0,5833333134651184";"13";"1057";"0";"0";"5";"2"
"191";"1";"1";"1";"51";"0";"0";"0";"0";"0,00004827098649073642";"1";"0";"1";"0,0012513149448592118";"6";"0";"1";"737";"0";"1";"0";"0"
"192";"1";"1";"1";"51";"8,073798108593065";"0,2555281207133059";"8";"0,26610095401699996";"0,000036522875920137";"1";"1";"2";"0,0011421723505711202";"6";"0,5";"2";"1057";"0";"1";"0";"0"
"193";"1";"4";"4";"136";"184,64420398990242";"0,2575916809558051";"7";"0,26673619845189805";"0,00005499362783173535";"3";"2";"5";"0,002639100257563466";"35";"0,4166666567325592";"13";"1057";"0";"2";"4";"0"
"194";"1";"4";"4";"1181";"65035,70707419864";"0,33228683553335714";"6";"0,3546775463459904";"0,0001953140672633487";"9";"37";"46";"0,01909869186555411";"6";"0,16429588198661804";"67";"1057";"0";"5";"9";"14"
"195";"1";"4";"4";"1964";"11605,6839773905";"0,3051769331585845";"6";"0,3202741392885196";"0,00023503683431962163";"19";"17";"36";"0,02689490532728878";"6";"0,2651209533214569";"77";"1057";"0";"18";"24";"0"
"196";"1";"4";"4";"392";"24198,229566502858";"0,31292836984276307";"7";"0,3311594425186781";"0,00006036458746464642";"3";"24";"27";"0,007345313941501513";"6";"0,16615384817123413";"39";"1057";"0";"1";"5";"3"
"198";"1";"4";"4";"198";"1776,0780951299103";"0,30997071352502664";"6";"0,32608975735451184";"0,00009208201418787486";"3";"5";"8";"0,019231726365045537";"6";"0,2380952388048172";"12";"1057";"0";"0";"7";"4"
"200";"1";"1";"1";"31";"0";"0";"0";"0";"0,000025776033118215867";"1";"0";"1";"0,0002520464333694471";"6";"0";"1";"223";"0";"1";"1";"0"
"201";"1";"1";"1";"81";"15144,028521384356";"0,27157686027525074";"7";"0,2845327566285298";"0,00003099506726721886";"1";"6";"7";"0,0007060270566408124";"6";"0,1428571492433548";"7";"1057";"0";"1";"0";"1"
"208";"1";"4";"4";"2154";"26656,57431697725";"0,3013264315755419";"7";"0,31680879781587895";"0,0002640319500453316";"18";"14";"32";"0,03061194559424038";"6";"0,2807881832122803";"68";"1057";"0";"21";"12";"0"
"210";"1";"1";"4";"126";"0";"0,290707108531486";"7";"0,30386329714367244";"0,00002191810650893231";"0";"2";"2";"0";"6";"1";"2";"1131";"0";"0";"0";"1"
"211";"1";"4";"4";"810";"12797,554702623804";"0,28166202975686466";"7";"0,293514627238054";"0,0005449595760503192";"41";"4";"45";"0,0469725198220833";"6";"0,10575858503580093";"75";"1057";"0";"7";"67";"5"
"212";"1";"4";"4";"936";"66300,72062430259";"0,3040809663728371";"7";"0,32149196805627406";"0,00022421493770355156";"17";"21";"38";"0,030955836679113006";"6";"0,21764706075191498";"62";"1057";"0";"7";"19";"8"
"213";"1";"4";"4";"222";"408,38430650506893";"0,29799078576913235";"7";"0,31312463572501803";"0,00007205396669969845";"4";"9";"13";"0,010823315138060063";"6";"0,3611111044883728";"14";"1057";"0";"0";"4";"3"
"214";"1";"4";"4";"215";"7663,9783908314885";"0,28877038506851865";"7";"0,30170455126435164";"0,00003646850397057926";"2";"9";"11";"0,0012448231363074063";"6";"0,1666666716337204";"15";"1057";"0";"0";"3";"2"
"215";"1";"4";"4";"633";"16384,23847888074";"0,31466216216216214";"7";"0,3335787396341306";"0,00015035839512243533";"15";"27";"42";"0,016578380555650987";"6";"0,18286100029945374";"58";"1057";"0";"4";"20";"6"
"217";"1";"4";"4";"149";"0";"0,29716108452950557";"6";"0,31299556318877425";"0,00002191810650893231";"0";"6";"6";"0";"35";"0,46666666865348816";"8";"1133";"0";"0";"0";"2"
"219";"1";"1";"4";"121";"13,139870525955907";"0,21155680734111662";"8";"0,21713549495384205";"0,00006011481469471589";"3";"1";"4";"0,0007582786963611446";"6";"0";"4";"1057";"0";"3";"0";"0"
"220";"1";"4";"4";"3623";"289356,64481255715";"0,3542252985471971";"6";"0,3793643976808998";"0,0018103290223564661";"133";"43";"176";"0,2157771811097545";"35";"0,06898292154073715";"253";"1057";"0";"73";"105";"2"
"222";"1";"1";"1";"49";"2156,5325315178075";"0,31991481761351925";"7";"0,33716473920466933";"0,00007024215480672955";"5";"9";"14";"0,010191998604966016";"6";"0,34090909361839294";"17";"1057";"0";"1";"5";"4"
"223";"1";"4";"4";"193";"0";"0,29132528613421727";"7";"0,3036792819317481";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942772";"6";"0,550000011920929";"6";"1135";"0";"1";"0";"1"
"224";"1";"4";"4";"181";"0";"0";"0";"0";"0,00007501003951125813";"2";"0";"2";"0,0005341315993807026";"6";"0";"2";"372";"0";"2";"0";"0"
"226";"1";"4";"4";"209";"2,470855246728514";"0,25554214223002636";"8";"0,2661188482264338";"0,00002525257641964314";"2";"2";"4";"0,0006204873724802521";"6";"0,3333333432674408";"5";"1057";"0";"2";"1";"0"
