"id";"profile_1";"userId"
"45644";"4";"50291"
"45648";"4";"50248"
"45651";"4";"50231"
"45654";"4";"50196"
"45657";"4";"50294"
"45658";"4";"50464"
"45659";"4";"50306"
"45660";"4";"50185"
"45662";"4";"50465"
"45663";"4";"50466"
"45668";"4";"50306"
"45673";"4";"50196"
"45674";"4";"50258"
"45676";"4";"50185"
"45677";"4";"50221"
"45678";"4";"50306"
"45683";"4";"50231"
"45684";"1";"50477"
"45688";"4";"50231"
"45689";"4";"50482"
"45691";"4";"50248"
"45692";"4";"50248"
"45696";"4";"50306"
"45704";"4";"50248"
"45714";"4";"50491"
"45716";"4";"50464"
"45717";"1";"50494"
"45718";"4";"50288"
"45719";"4";"50473"
"45721";"1";"50499"
"45728";"4";"50491"
"45730";"4";"50502"
"45732";"4";"50392"
"45734";"4";"50504"
"45735";"4";"50507"
"45736";"4";"50360"
"45738";"4";"50508"
"45741";"4";"50486"
"45742";"1";"50509"
"45743";"4";"50510"
"45746";"4";"50312"
"45754";"4";"50247"
"45755";"4";"50204"
"45757";"4";"50181"
"45758";"4";"50513"
"45759";"1";"50516"
"45761";"4";"50189"
"45763";"4";"50517"
"45764";"4";"50287"
"45767";"4";"50199"
"45768";"4";"50231"
"45769";"4";"50518"
"45772";"4";"50522"
"45773";"4";"50441"
"45775";"4";"50513"
"45777";"4";"50204"
"45779";"4";"50433"
"45782";"4";"50221"
"45783";"4";"50513"
"45785";"1";"50530"
"45786";"4";"50531"
"45790";"4";"50532"
"45792";"4";"50318"
"45795";"4";"50510"
"45797";"4";"50536"
"45803";"1";"50529"
"45805";"4";"50283"
"45808";"4";"50318"
"45817";"4";"50522"
"45819";"4";"50547"
"45822";"1";"50551"
"45823";"4";"50553"
"45824";"4";"50553"
"45829";"4";"50554"
"45833";"4";"50532"
"45835";"4";"50553"
"45840";"1";"50558"
"45842";"4";"50560"
"45848";"4";"50294"
"45851";"4";"50312"
"45859";"1";"50566"
"45860";"4";"50567"
"45861";"4";"50283"
"45866";"4";"50318"
"45869";"4";"50437"
"45871";"1";"50574"
"45872";"1";"50575"
"45873";"4";"50318"
"45876";"4";"50437"
"45879";"4";"50294"
"45882";"4";"50513"
"45883";"4";"50185"
"45888";"4";"50437"
"45890";"1";"50589"
"45891";"4";"50181"
"45894";"4";"50294"
"45895";"4";"50287"
"45897";"4";"50592"
"45899";"4";"50537"
"45902";"4";"50181"
"45904";"4";"50275"
"45905";"4";"50597"
"45906";"4";"50482"
"45908";"4";"50504"
"45909";"4";"50598"
"45910";"4";"50217"
"45911";"4";"50599"
"45914";"4";"50583"
"45915";"1";"50604"
"45919";"4";"50508"
"45922";"4";"50318"
"45925";"4";"50318"
"45928";"1";"50612"
"45929";"4";"50613"
"45930";"4";"50287"
"45934";"4";"50513"
"45935";"4";"50224"
"45937";"4";"50620"
"45941";"1";"50622"
"45943";"4";"50624"
"45944";"1";"50575"
"45945";"4";"50312"
"45946";"4";"50252"
"45952";"4";"50312"
"45955";"4";"50630"
"45957";"4";"50627"
"45958";"1";"50629"
"45959";"4";"50318"
"45963";"4";"50224"
"45968";"4";"50321"
"45972";"4";"50632"
"45979";"1";"50639"
"45981";"4";"50640"
"45984";"4";"50640"
"45988";"4";"50644"
"45991";"4";"50199"
"45993";"4";"50318"
"45995";"4";"50644"
"46000";"4";"50217"
"46002";"1";"50649"
"46004";"1";"50651"
"46006";"4";"50321"
"46007";"4";"50653"
"46008";"4";"50654"
"46012";"4";"50655"
"46015";"4";"50660"
"46016";"4";"50661"
"46019";"1";"50667"
"46021";"4";"50670"
"46024";"4";"50672"
"46027";"4";"50674"
"46028";"4";"50441"
"46030";"4";"50221"
"46031";"4";"50676"
"46032";"4";"50248"
"46037";"1";"50682"
"46043";"4";"50252"
"46045";"1";"50685"
"46047";"4";"50231"
"46048";"4";"50258"
"46058";"4";"50686"
"46061";"4";"50288"
"46063";"4";"50188"
"46064";"4";"50321"
"46069";"4";"50672"
"46072";"4";"50690"
"46075";"1";"50691"
"46077";"4";"50695"
"46080";"4";"50700"
"46083";"4";"50425"
"46084";"4";"50672"
"46085";"4";"50339"
"46090";"4";"50339"
"46093";"4";"50701"
"46095";"1";"50704"
"46096";"4";"50701"
"46098";"4";"50708"
"46099";"4";"50708"
"46100";"4";"50709"
"46105";"1";"50711"
"46107";"4";"50713"
"46109";"1";"50714"
"46110";"4";"50241"
"46111";"4";"50715"
"46114";"4";"50197"
"46118";"4";"50216"
"46120";"4";"50312"
"46121";"4";"50672"
"46123";"1";"50719"
"46127";"4";"50701"
"46130";"1";"50723"
"46133";"4";"50725"
"46141";"4";"50672"
"46145";"4";"50727"
"46147";"4";"50728"
"46151";"4";"50701"
"46154";"1";"50735"
"46158";"4";"50738"
"46159";"4";"50216"
"46160";"4";"50672"
"46162";"4";"50287"
"46170";"4";"50741"
"46172";"4";"50672"
"46176";"4";"50745"
"46177";"4";"50745"
"46178";"4";"50745"
"46182";"4";"50488"
"46183";"4";"50488"
"46184";"4";"50488"
"46186";"4";"50745"
"46189";"4";"50695"
"46191";"4";"50258"
"46192";"4";"50197"
"46193";"4";"50496"
"46195";"1";"50714"
"46197";"4";"50753"
"46199";"1";"50758"
"46203";"4";"50760"
"46204";"1";"50754"
"46205";"1";"50758"
"46207";"4";"50672"
"46208";"4";"50728"
"46209";"1";"50763"
"46213";"4";"50766"
"46214";"4";"50767"
"46215";"4";"50768"
"46219";"4";"50771"
"46220";"4";"50728"
"46222";"4";"50777"
"46223";"1";"50778"
"46224";"4";"50779"
"46228";"1";"50754"
"46230";"4";"50713"
"46232";"4";"50781"
"46235";"1";"50783"
"46236";"4";"50730"
"46238";"4";"50784"
"46239";"4";"50785"
"46240";"4";"50786"
"46241";"4";"50745"
"46243";"4";"50745"
"46250";"4";"50789"
"46252";"1";"50790"
"46254";"4";"50751"
"46255";"4";"51099"
"46258";"4";"50231"
"46260";"4";"50199"
"46261";"4";"50713"
"46263";"4";"50532"
"46269";"4";"50392"
"46273";"1";"50796"
"46279";"4";"50751"
"46281";"4";"50751"
"46285";"4";"50801"
"46287";"4";"50221"
"46292";"4";"50805"
"46295";"4";"50713"
"46296";"4";"50810"
"46297";"4";"50713"
"46299";"1";"50812"
"46303";"4";"50815"
"46305";"4";"50199"
"46307";"4";"50199"
"46308";"4";"50817"
"46310";"4";"50818"
"46313";"4";"50819"
"46314";"4";"50701"
"46315";"4";"50199"
"46317";"4";"50896"
"46319";"4";"50823"
"46320";"4";"50824"
"46326";"4";"50810"
"46334";"4";"50510"
"46338";"4";"50829"
"46339";"4";"50810"
"46340";"4";"50830"
"46342";"1";"50831"
"46344";"4";"50832"
"46347";"4";"50760"
"46348";"4";"50510"
"46354";"4";"50701"
"46355";"4";"50834"
"46357";"4";"50514"
"46358";"1";"50837"
"46361";"4";"50312"
"46364";"4";"50247"
"46365";"4";"50845"
"46370";"1";"50851"
"46373";"4";"50255"
"46374";"1";"50853"
"46376";"4";"50255"
"46377";"4";"50503"
"46379";"4";"50828"
"46381";"4";"50854"
"46383";"1";"50855"
"46386";"4";"50312"
"46387";"1";"50858"
"46388";"4";"50859"
"46389";"1";"50853"
"46391";"1";"50862"
"46393";"4";"50741"
"46394";"4";"50255"
"46397";"4";"50854"
"46400";"4";"50865"
"46403";"4";"50810"
"46404";"4";"50725"
"46406";"1";"50831"
"46408";"4";"50433"
"46410";"4";"50488"
"46411";"4";"50321"
"46414";"4";"50854"
"46419";"4";"50255"
"46421";"1";"50860"
"46423";"1";"50872"
"46424";"4";"50312"
"46425";"4";"50828"
"46426";"4";"50532"
"46430";"4";"50252"
"46433";"4";"50204"
"46436";"4";"50217"
"46437";"1";"50831"
"46438";"4";"50875"
"46440";"4";"50258"
"46443";"4";"50876"
"46445";"1";"50862"
"46449";"1";"50880"
"46451";"4";"50532"
"46452";"1";"50881"
"46454";"4";"50204"
"46455";"4";"50882"
"46457";"4";"50883"
"46460";"4";"50886"
"46461";"4";"50854"
"46464";"4";"50805"
"46467";"1";"50891"
"46469";"4";"50893"
"46471";"4";"50896"
"46473";"4";"50181"
"46477";"1";"50902"
"46479";"1";"50754"
"46480";"1";"50904"
"46483";"4";"50751"
"46484";"4";"50907"
"46489";"4";"50312"
"46491";"4";"50875"
"46492";"1";"50881"
"46497";"4";"50547"
"46498";"4";"50705"
"46501";"1";"50923"
"46503";"4";"50929"
"46505";"4";"50875"
"46508";"4";"50875"
"46509";"1";"50910"
"46511";"4";"50933"
"46512";"4";"50828"
"46513";"4";"50896"
"46516";"4";"50935"
"46519";"1";"50936"
"46522";"4";"50938"
"46523";"4";"50701"
"46524";"4";"50788"
"46527";"4";"50940"
"46532";"4";"50875"
"46534";"4";"50751"
"46535";"4";"50945"
"46536";"1";"50948"
"46539";"4";"50953"
"46541";"4";"50751"
"46542";"1";"50957"
"46543";"4";"50854"
"46545";"4";"50339"
"46547";"4";"50959"
"46551";"4";"50728"
"46552";"1";"50870"
"46553";"1";"50962"
"46555";"1";"50963"
"46557";"1";"50964"
"46558";"1";"50966"
"46563";"4";"50210"
"46564";"1";"50971"
"46567";"4";"50705"
"46569";"4";"50973"
"46572";"1";"50974"
"46573";"4";"50975"
"46574";"4";"50486"
"46577";"1";"50212"
"46580";"1";"50980"
"46582";"1";"50980"
"46587";"4";"50985"
"46588";"1";"50987"
"46589";"1";"50988"
"46593";"4";"50828"
"46597";"4";"50992"
"46598";"4";"50993"
"46599";"4";"50882"
"46601";"1";"50995"
"46604";"4";"50701"
"46605";"4";"50701"
"46608";"1";"50999"
"46609";"1";"50639"
"46611";"4";"51000"
"46612";"1";"51001"
"46614";"4";"50701"
"46617";"4";"50975"
"46619";"1";"51006"
"46626";"4";"50760"
"46628";"1";"51012"
"46629";"4";"51014"
"46630";"4";"51015"
"46635";"4";"50947"
"46636";"4";"50713"
"46639";"4";"50845"
"46640";"1";"50652"
"46643";"1";"51019"
"46648";"4";"50854"
"46651";"4";"55335"
"46653";"4";"50760"
"46654";"4";"51024"
"46655";"1";"50831"
"46659";"1";"50808"
"46660";"4";"50828"
"46664";"4";"51030"
"46665";"4";"50947"
"46666";"1";"51031"
"46668";"4";"50947"
"46669";"4";"51035"
"46670";"4";"50882"
"46677";"1";"51039"
"46680";"4";"50327"
"46681";"4";"50969"
"46685";"1";"51043"
"46686";"4";"50969"
"46688";"1";"51044"
"46689";"1";"51048"
"46693";"4";"50968"
"46694";"4";"50899"
"46695";"4";"50899"
"46702";"4";"50838"
"46704";"4";"51058"
"46705";"4";"51060"
"46710";"4";"51054"
"46712";"4";"50844"
"46714";"1";"51067"
"46716";"4";"50705"
"46722";"1";"50955"
"46724";"4";"50900"
"46727";"4";"50835"
"46729";"1";"50574"
"46731";"4";"51072"
"46732";"1";"51075"
"46733";"4";"50968"
"46734";"1";"51077"
"46735";"1";"51076"
"46737";"4";"51078"
"46738";"4";"51078"
"46739";"4";"50496"
"46741";"4";"50496"
"46744";"4";"50828"
"46745";"4";"51060"
"46748";"4";"51087"
"46749";"4";"50838"
"46753";"1";"51088"
"46754";"1";"51089"
"46757";"1";"51092"
"46759";"4";"51093"
"46760";"4";"51094"
"46761";"4";"51091"
"46764";"1";"50955"
"46766";"4";"51098"
"46768";"4";"51100"
"46773";"4";"50845"
"46774";"4";"50615"
"46776";"4";"51108"
"46781";"4";"51109"
"46784";"1";"51112"
"46786";"4";"51113"
"46788";"4";"51113"
"46792";"4";"51121"
"46797";"4";"50231"
"46800";"1";"51127"
"46805";"4";"50701"
"46806";"4";"51098"
"46807";"4";"50605"
"46810";"1";"51135"
"46813";"1";"51139"
"46814";"4";"51140"
"46817";"4";"50947"
"46819";"4";"50533"
"46820";"4";"50533"
"46821";"4";"50533"
"46822";"4";"50533"
"46823";"4";"50533"
"46830";"1";"51144"
"46835";"4";"50875"
"46836";"4";"51231"
"46840";"4";"50947"
"46843";"4";"51058"
"46845";"4";"51149"
"46847";"4";"51157"
"46850";"4";"50533"
"46853";"4";"50615"
"46854";"4";"51145"
"46855";"4";"50533"
"46857";"1";"51162"
"46861";"4";"50947"
"46862";"4";"50947"
"46864";"4";"50947"
"46865";"4";"50947"
"46867";"4";"50533"
"46868";"1";"51163"
"46870";"4";"50548"
"46872";"1";"51122"
"46876";"4";"51159"
"46878";"4";"50741"
"46879";"1";"51168"
"46881";"4";"50845"
"46883";"4";"50701"
"46888";"1";"51169"
"46889";"4";"50545"
"46892";"1";"51170"
"46894";"4";"51172"
"46895";"1";"50892"
"46899";"4";"50947"
"46900";"1";"51122"
"46901";"1";"51177"
"46906";"4";"51179"
"46908";"4";"51181"
"46909";"1";"51182"
"46912";"1";"51183"
"46915";"4";"51082"
"46916";"1";"51184"
"46918";"4";"51115"
"46921";"4";"50947"
"46923";"1";"51187"
"46927";"4";"50947"
"46932";"1";"50831"
"46933";"1";"51194"
"46934";"4";"50423"
"46935";"4";"50896"
"46938";"4";"51204"
"46940";"4";"50713"
"46942";"4";"51208"
"46944";"1";"51206"
"46947";"4";"51179"
"46951";"1";"51213"
"46953";"1";"51214"
"46955";"1";"51215"
"46957";"4";"50204"
"46959";"4";"50768"
"46961";"4";"51196"
"46963";"4";"51210"
"46964";"1";"51219"
"46966";"1";"50984"
"46968";"4";"50231"
"46970";"1";"51221"
"46972";"4";"51196"
"46973";"4";"50947"
"46974";"4";"51227"
"46976";"4";"50422"
"46980";"4";"50947"
"46981";"4";"51233"
"46983";"4";"51234"
"46985";"4";"51236"
"46987";"4";"50423"
"46988";"4";"50757"
"46992";"4";"50947"
"46995";"4";"50312"
"46996";"4";"50828"
"46999";"4";"51242"
"47001";"1";"51244"
"47003";"1";"51247"
"47004";"4";"51179"
"47006";"4";"51249"
"47010";"4";"51250"
"47011";"1";"51251"
"47012";"1";"51252"
"47015";"4";"50518"
"47016";"4";"51253"
"47017";"4";"51254"
"47018";"4";"50196"
"47023";"4";"51196"
"47024";"4";"51268"
"47028";"4";"50188"
"47030";"4";"51196"
"47031";"4";"51196"
"47033";"4";"51272"
"47035";"4";"51254"
"47037";"4";"50672"
"47043";"1";"51277"
"47045";"4";"51242"
"47047";"4";"51254"
"47048";"1";"51280"
"47049";"1";"51280"
"47050";"4";"51281"
"47053";"4";"51282"
"47055";"1";"51284"
"47060";"4";"51288"
"47061";"4";"50899"
"47062";"4";"51290"
"47063";"4";"50713"
"47064";"1";"51291"
"47066";"1";"51292"
"47067";"4";"51293"
"47070";"1";"51280"
"47073";"1";"51295"
"47074";"4";"51297"
"47078";"4";"51264"
"47079";"4";"51301"
"47080";"4";"50467"
"47083";"4";"51303"
"47086";"1";"51305"
"47098";"1";"51311"
"47104";"1";"51312"
"47105";"4";"51313"
"47109";"4";"50766"
"47110";"4";"51304"
"47111";"4";"50423"
"47112";"1";"50714"
"47116";"1";"51323"
"47118";"4";"50423"
"47119";"1";"51324"
"47122";"4";"50224"
"47125";"4";"51326"
"47126";"4";"50258"
"47129";"4";"51079"
"47131";"4";"51290"
"47132";"4";"50321"
"47133";"1";"51330"
"47134";"1";"51331"
"47136";"1";"51333"
"47137";"1";"51334"
"47138";"4";"50522"
"47140";"4";"50522"
"47142";"1";"51330"
"47143";"4";"50841"
"47144";"1";"51331"
"47150";"1";"51341"
"47152";"4";"50676"
"47154";"4";"50441"
"47159";"1";"50714"
"47161";"1";"51337"
"47162";"4";"51342"
"47163";"1";"51345"
"47166";"4";"51347"
"47168";"4";"51348"
"47170";"4";"50785"
"47172";"4";"50318"
"47173";"4";"50556"
"47179";"4";"51356"
"47180";"4";"50805"
"47187";"4";"50805"
"47191";"1";"51358"
"47192";"1";"51359"
"47193";"4";"51360"
"47196";"4";"51149"
"47200";"4";"51363"
"47201";"1";"51328"
"47202";"1";"51364"
"47203";"4";"51363"
"47207";"4";"50392"
"47210";"1";"51366"
"47213";"1";"51371"
"47214";"1";"51373"
"47215";"4";"51374"
"47218";"4";"51377"
"47223";"4";"51381"
"47224";"4";"50513"
"47225";"4";"51384"
"47230";"4";"50423"
"47232";"4";"51196"
"47235";"1";"51395"
"47237";"4";"51196"
"47239";"1";"51395"
"47240";"4";"50548"
"47243";"4";"51362"
"47244";"4";"51362"
"47249";"4";"50743"
"47250";"4";"51293"
"47253";"4";"50303"
"47255";"4";"50623"
"47259";"1";"51397"
"47260";"4";"50705"
"47261";"1";"51399"
"47267";"1";"51397"
"47276";"1";"51404"
"47277";"4";"50548"
"47278";"4";"50835"
"47283";"1";"51405"
"47284";"1";"51406"
"47288";"4";"51342"
"47289";"4";"51108"
"47290";"1";"51411"
"47291";"4";"51412"
"47294";"4";"51381"
"47295";"4";"50713"
"47296";"4";"50496"
"47299";"4";"51342"
"47300";"1";"51415"
"47301";"1";"51414"
"47305";"1";"51416"
"47306";"4";"50947"
"47308";"1";"51417"
"47313";"1";"51420"
"47314";"4";"50875"
"47315";"4";"50947"
"47316";"4";"50947"
"47317";"4";"51421"
"47319";"1";"51424"
"47320";"4";"51425"
"47323";"4";"50720"
"47324";"4";"51428"
"47329";"4";"51249"
"47331";"1";"51431"
"47332";"1";"51432"
"47335";"4";"51436"
"47336";"4";"50321"
"47342";"1";"51441"
"47344";"4";"51443"
"47345";"1";"51444"
"47346";"4";"51446"
"47347";"4";"51446"
"47349";"1";"51441"
"47351";"4";"51448"
"47354";"4";"51448"
"47355";"4";"51391"
"47356";"4";"51451"
"47357";"4";"51078"
"47358";"4";"51149"
"47363";"4";"51293"
"47369";"1";"51453"
"47371";"1";"51441"
"47374";"1";"51457"
"47375";"4";"51293"
"47378";"1";"51459"
"47381";"4";"50321"
"47386";"1";"51463"
"47388";"1";"51464"
"47389";"1";"50664"
"47395";"4";"51468"
"47396";"4";"51468"
"47400";"4";"50768"
"47401";"4";"50760"
"47402";"4";"50916"
"47406";"1";"51463"
"47407";"4";"51367"
"47410";"4";"50508"
"47411";"4";"50532"
"47420";"4";"51476"
"47421";"4";"51477"
"47423";"4";"51204"
"47424";"4";"51344"
"47426";"4";"51478"
"47430";"4";"51367"
"47431";"4";"51253"
"47433";"4";"51481"
"47435";"1";"51483"
"47438";"1";"51486"
"47440";"4";"51196"
"47442";"4";"50705"
"47444";"4";"50518"
"47447";"1";"51490"
"47450";"4";"51491"
"47454";"4";"50947"
"47457";"4";"51492"
"47462";"1";"51494"
"47463";"1";"51496"
"47468";"4";"51498"
"47473";"4";"50828"
"47475";"1";"50910"
"47478";"4";"50437"
"47481";"1";"51503"
"47483";"1";"51503"
"47484";"4";"50947"
"47489";"1";"51508"
"47490";"1";"51508"
"47492";"1";"50763"
"47493";"4";"50947"
"47495";"4";"50532"
"47506";"4";"50705"
"47507";"4";"50705"
"47508";"1";"51511"
"47509";"1";"51511"
"47516";"1";"51513"
"47517";"4";"50441"
"47519";"4";"50423"
"47520";"1";"51514"
"47529";"1";"51515"
"47530";"4";"51361"
"47535";"4";"51381"
"47538";"1";"51521"
"47540";"1";"51522"
"47543";"4";"51524"
"47545";"4";"50713"
"47546";"1";"51525"
"47547";"4";"50437"
"47549";"4";"51362"
"47550";"4";"51362"
"47555";"4";"51527"
"47558";"4";"51078"
"47561";"4";"51362"
"47564";"4";"51534"
"47567";"1";"51154"
"47568";"4";"51537"
"47571";"4";"51538"
"47575";"4";"51253"
"47583";"4";"51264"
"47584";"4";"51344"
"47586";"1";"51540"
"47589";"1";"51541"
"47593";"1";"51542"
"47594";"4";"50835"
"47596";"1";"51543"
"47600";"1";"51545"
"47601";"4";"51264"
"47603";"1";"51547"
"47606";"1";"51549"
"47608";"4";"51391"
"47610";"4";"51446"
"47612";"1";"51550"
"47613";"4";"51468"
"47615";"1";"51551"
"47618";"1";"51553"
"47625";"1";"51551"
"47626";"1";"51551"
"47633";"4";"50768"
"47636";"1";"51560"
"47639";"4";"50518"
"47644";"4";"50899"
"47649";"4";"51564"
"47651";"1";"51565"
"47653";"1";"51548"
"47657";"1";"51571"
"47661";"4";"50518"
"47666";"4";"51344"
"47672";"4";"51381"
"47674";"4";"51546"
"47675";"1";"51580"
"47679";"4";"50623"
"47680";"4";"51582"
"47681";"4";"51446"
"47682";"1";"51602"
"47683";"1";"51584"
"47684";"4";"51586"
"47685";"4";"51344"
"47687";"1";"51588"
"47692";"4";"50287"
"47693";"4";"50287"
"47694";"4";"51264"
"47695";"1";"51551"
"47702";"4";"50805"
"47710";"4";"51592"
"47712";"4";"51448"
"47715";"4";"51595"
"47716";"1";"51597"
"47718";"1";"51598"
"47719";"4";"51363"
"47724";"4";"51603"
"47725";"4";"51605"
"47728";"4";"51606"
"47730";"1";"51607"
"47731";"4";"50828"
"47734";"4";"50896"
"47735";"1";"51580"
"47737";"4";"51446"
"47740";"1";"51551"
"47742";"4";"51592"
"47747";"4";"51363"
"47748";"1";"51330"
"47749";"4";"50882"
"47754";"4";"50875"
"47756";"1";"51515"
"47758";"1";"51617"
"47760";"1";"51620"
"47761";"4";"51264"
"47763";"1";"51551"
"47764";"1";"51551"
"47766";"4";"51363"
"47769";"4";"51381"
"47771";"4";"50768"
"47772";"4";"50828"
"47776";"1";"51625"
"47779";"1";"51627"
"47781";"1";"51628"
"47782";"1";"51629"
"47784";"4";"51468"
"47785";"4";"50287"
"47787";"4";"50287"
"47788";"4";"50947"
"47790";"4";"50768"
"47794";"4";"51604"
"47796";"1";"51633"
"47797";"4";"50423"
"47798";"1";"51635"
"47801";"4";"51538"
"47806";"1";"51637"
"47807";"4";"51304"
"47812";"4";"51015"
"47813";"4";"51647"
"47814";"4";"51647"
"47815";"4";"51649"
"47816";"4";"51650"
"47817";"4";"51650"
"47818";"4";"50896"
"47820";"4";"51264"
"47829";"1";"51651"
"47831";"1";"51652"
"47832";"4";"51480"
"47835";"4";"51654"
"47837";"4";"51657"
"47841";"1";"51660"
"47842";"1";"51515"
"47844";"1";"51661"
"47847";"4";"51641"
"47849";"1";"51665"
"47850";"1";"51666"
"47852";"4";"51647"
"47853";"4";"51650"
"47857";"4";"51363"
"47858";"4";"50199"
"47862";"4";"51670"
"47864";"4";"51672"
"47867";"1";"51674"
"47868";"1";"51330"
"47869";"4";"51675"
"47871";"1";"51678"
"47873";"1";"51682"
"47874";"1";"51682"
"47881";"4";"51685"
"47884";"1";"51686"
"47885";"1";"51745"
"47886";"4";"51670"
"47893";"1";"51689"
"47894";"4";"51690"
"47898";"4";"50920"
"47901";"4";"51691"
"47902";"1";"51692"
"47906";"4";"51344"
"47911";"1";"51696"
"47912";"1";"51697"
"47914";"1";"51699"
"47915";"4";"51700"
"47916";"1";"51701"
"47917";"4";"51290"
"47921";"1";"51703"
"47922";"4";"51704"
"47924";"4";"51706"
"47925";"4";"51707"
"47926";"4";"50875"
"47930";"4";"51708"
"47932";"4";"50708"
"47933";"4";"51709"
"47936";"1";"51716"
"47938";"4";"51720"
"47939";"4";"50947"
"47941";"4";"51707"
"47943";"1";"51719"
"47945";"4";"50532"
"47946";"4";"51724"
"47949";"1";"51697"
"47950";"4";"51727"
"47953";"4";"51729"
"47954";"4";"51024"
"47956";"4";"51582"
"47962";"4";"51732"
"47966";"4";"50932"
"47971";"1";"51734"
"47972";"4";"51728"
"47975";"4";"51735"
"47980";"1";"51737"
"47986";"1";"51739"
"47992";"4";"50532"
"47998";"4";"51742"
"48001";"4";"50422"
"48002";"4";"51567"
"48003";"4";"51746"
"48004";"1";"51747"
"48008";"1";"51748"
"48011";"4";"51750"
"48013";"4";"51752"
"48015";"4";"51250"
"48016";"4";"51709"
"48021";"1";"51754"
"48026";"4";"51762"
"48028";"4";"51381"
"48029";"4";"50196"
"48032";"4";"51765"
"48034";"1";"51766"
"48036";"1";"51767"
"48037";"4";"51605"
"48038";"4";"51750"
